Designação,COD (NUTS2024),muni_norm,quarter_label,price_sqm,year,quarter,avg_income_eur,cinema,college,courthouse,fire_station,hospital,kindergarten,library,mall,museum,pharmacy,police,post_office,school,station,theatre,university,temp_max_c_mean,temp_min_c_mean,sunshine_s_sum,wind_kmh_mean,precip_mm_sum,log_price_sqm,pop_10___14,pop_15___19,pop_20___24,pop_25___29,pop_30___34,pop_35___39,pop_40___44,pop_45___49,pop_5___9,pop_50___54,pop_55___59,pop_60___64,pop_65___69,pop_70___74,pop_75___79,pop_80___84,pop_85_ou_mais,pop_menos_de_5,pop_total,population_density_km2
Estarreja,1910108,ESTARREJA,4ºT 2020,800.0,2020,4,1297.0,0.0,0.0,1.0,2.0,1.0,5.0,2.0,0.0,5.0,5.0,3.0,4.0,27.0,5.0,1.0,0.0,17.31195652173913,9.767391304347829,2244422.12,11.705434782608696,529.0,6.684611727667927,1233.0,1319.0,1383.0,1374.0,1390.0,1636.0,1719.0,1861.0,1085.0,2006.0,2036.0,1831.0,1600.0,1574.0,1238.0,1032.0,966.0,1098.0,26381.0,243.9
Murtosa,1910112,MURTOSA,4ºT 2020,862.0,2020,4,941.1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,3.0,11.0,0.0,0.0,0.0,16.85326086956522,10.945652173913045,2277702.86,14.610869565217392,419.6,6.759255270663693,528.0,557.0,507.0,563.0,531.0,689.0,745.0,765.0,464.0,729.0,736.0,669.0,666.0,612.0,517.0,392.0,388.0,450.0,10508.0,143.8
Oliveira do Bairro,1910114,OLIVEIRA DO BAIRRO,4ºT 2020,739.0,2020,4,1094.6,0.0,0.0,0.0,1.0,2.0,9.0,2.0,0.0,4.0,5.0,3.0,3.0,39.0,3.0,0.0,0.0,17.379347826086956,9.46195652173913,2302590.64,11.27608695652174,402.6,6.6052979209482015,1206.0,1177.0,1253.0,1199.0,1160.0,1507.0,1853.0,1912.0,1062.0,1640.0,1488.0,1334.0,1380.0,1244.0,1045.0,867.0,908.0,1064.0,23299.0,266.8
Ovar,1910115,OVAR,4ºT 2020,1025.0,2020,4,1114.5,3.0,0.0,4.0,4.0,4.0,32.0,6.0,5.0,11.0,30.0,9.0,23.0,92.0,15.0,12.0,0.0,17.070652173913043,10.95,2205198.78,13.77282608695652,563.6,6.932447891572509,2541.0,2858.0,3160.0,2908.0,2931.0,3420.0,4121.0,4493.0,2230.0,4423.0,4227.0,3919.0,3496.0,2927.0,2100.0,1713.0,1453.0,2272.0,55192.0,373.7
Sever do Vouga,1910117,SEVER DO VOUGA,4ºT 2020,571.0,2020,4,1123.9,0.0,1.0,1.0,1.0,0.0,9.0,1.0,0.0,1.0,6.0,1.0,4.0,21.0,1.0,4.0,0.0,15.592391304347826,9.139130434782608,2221068.97,11.434782608695652,704.5,6.3473892096560105,420.0,549.0,566.0,482.0,446.0,571.0,755.0,816.0,388.0,797.0,836.0,864.0,850.0,717.0,637.0,526.0,525.0,343.0,11088.0,85.4
Vagos,1910118,VAGOS,4ºT 2020,882.0,2020,4,1046.8,0.0,0.0,1.0,3.0,1.0,12.0,0.0,1.0,0.0,5.0,2.0,4.0,33.0,0.0,0.0,0.0,17.601086956521737,9.63804347826087,2328252.71,12.041304347826086,370.8,6.782192056006791,1110.0,1151.0,1167.0,1198.0,1301.0,1461.0,1616.0,1694.0,994.0,1620.0,1631.0,1532.0,1408.0,1331.0,1091.0,883.0,800.0,1046.0,23034.0,139.7
Arganil,1920601,ARGANIL,4ºT 2020,467.0,2020,4,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.921739130434784,9.082608695652176,2282161.84,9.616304347826087,423.0,6.1463292576688975,398.0,447.0,443.0,425.0,473.0,596.0,646.0,691.0,378.0,781.0,878.0,948.0,828.0,792.0,762.0,655.0,667.0,372.0,11180.0,33.6
Cantanhede,1920602,CANTANHEDE,4ºT 2020,768.0,2020,4,1109.5,0.0,0.0,1.0,3.0,3.0,25.0,2.0,1.0,5.0,18.0,7.0,7.0,67.0,0.0,1.0,0.0,17.508695652173913,9.689130434782609,2339159.4,12.452173913043476,386.0,6.643789733147672,1450.0,1527.0,1649.0,1429.0,1522.0,1940.0,2377.0,2428.0,1271.0,2328.0,2363.0,2509.0,2500.0,2397.0,2113.0,1749.0,1607.0,1270.0,34429.0,88.1
Coimbra,1920603,COIMBRA,4ºT 2020,1333.0,2020,4,1214.2,3.0,4.0,13.0,5.0,13.0,58.0,13.0,16.0,22.0,50.0,12.0,30.0,133.0,17.0,10.0,18.0,17.503260869565217,9.660869565217393,2346199.3,11.459782608695653,406.8,7.195187320178709,5942.0,6510.0,7505.0,7799.0,7387.0,8951.0,10241.0,10324.0,5567.0,10033.0,10518.0,9900.0,9442.0,8831.0,6550.0,5206.0,5365.0,5493.0,141564.0,443.2
Condeixa-a-Nova,1920604,CONDEIXA-A-NOVA,4ºT 2020,948.0,2020,4,1016.5,0.0,0.0,1.0,1.0,3.0,10.0,1.0,0.0,4.0,7.0,1.0,6.0,24.0,2.0,1.0,1.0,17.482608695652175,10.117391304347825,2342746.64,11.548913043478262,443.4,6.854354502255021,896.0,836.0,842.0,658.0,819.0,1069.0,1425.0,1456.0,758.0,1333.0,1201.0,1003.0,949.0,884.0,729.0,626.0,633.0,699.0,16816.0,121.3
Figueira da Foz,1920605,FIGUEIRA DA FOZ,4ºT 2020,1018.0,2020,4,1202.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.247826086956522,11.280434782608696,2342971.43,14.809782608695652,348.6,6.925595197110468,2547.0,2817.0,2773.0,2444.0,2571.0,3261.0,4163.0,4489.0,2204.0,4207.0,4519.0,4597.0,4368.0,3996.0,3127.0,2625.0,2543.0,2085.0,59336.0,156.5
Mealhada,1920111,MEALHADA,4ºT 2020,694.0,2020,4,1170.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.480434782608697,10.084782608695653,2299488.68,12.252173913043478,430.0,6.542471960506805,885.0,942.0,959.0,884.0,912.0,1140.0,1477.0,1493.0,695.0,1418.0,1466.0,1426.0,1252.0,1155.0,917.0,853.0,858.0,697.0,19429.0,175.6
Miranda do Corvo,1920609,MIRANDA DO CORVO,4ºT 2020,563.0,2020,4,921.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.382608695652173,10.017391304347829,2342746.64,11.548913043478262,443.4,6.333279628139691,525.0,599.0,624.0,515.0,502.0,616.0,804.0,938.0,409.0,967.0,1053.0,876.0,796.0,744.0,651.0,538.0,530.0,391.0,12078.0,95.6
Montemor-o-Velho,1920610,MONTEMOR-O-VELHO,4ºT 2020,750.0,2020,4,1011.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.875,9.829347826086956,2310402.57,11.820652173913045,351.8,6.620073206530356,1045.0,1084.0,1113.0,1055.0,1254.0,1611.0,1865.0,1824.0,1005.0,1854.0,1835.0,1720.0,1565.0,1439.0,1258.0,1039.0,1076.0,1035.0,24677.0,107.8
Oliveira do Hospital,1920611,OLIVEIRA DO HOSPITAL,4ºT 2020,593.0,2020,4,949.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.904347826086957,7.376086956521739,2208951.35,9.908695652173911,499.2,6.385194398997726,748.0,885.0,1055.0,871.0,848.0,1090.0,1250.0,1355.0,695.0,1437.0,1538.0,1505.0,1369.0,1227.0,1033.0,953.0,924.0,729.0,19512.0,83.2
Pampilhosa da Serra,1920612,PAMPILHOSA DA SERRA,4ºT 2020,254.5,2020,4,877.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.775,8.378260869565217,2250745.02,10.935869565217391,395.4,5.539300835990577,94.0,106.0,104.0,102.0,139.0,185.0,182.0,182.0,88.0,253.0,308.0,387.0,392.0,380.0,380.0,323.0,392.0,85.0,4082.0,10.3
Penacova,1920613,PENACOVA,4ºT 2020,503.0,2020,4,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.15108695652174,9.018478260869566,2290210.97,10.402173913043478,407.0,6.220590170099739,478.0,588.0,615.0,498.0,488.0,595.0,881.0,1004.0,437.0,981.0,1020.0,1032.0,1040.0,1067.0,822.0,612.0,690.0,329.0,13177.0,60.8
Penela,1920614,PENELA,4ºT 2020,590.0,2020,4,977.7,0.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,6.0,0.0,1.0,2.0,13.0,0.0,0.0,0.0,16.979347826086954,9.39891304347826,2366521.97,12.18913043478261,390.4,6.380122536899765,238.0,224.0,239.0,223.0,233.0,270.0,355.0,384.0,186.0,394.0,382.0,441.0,377.0,355.0,320.0,342.0,338.0,171.0,5472.0,40.6
Vila Nova de Poiares,1920617,VILA NOVA DE POIARES,4ºT 2020,554.0,2020,4,973.2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,17.215217391304346,9.757608695652175,2281106.47,9.991304347826087,453.1,6.317164686747284,318.0,316.0,382.0,309.0,315.0,403.0,496.0,540.0,249.0,534.0,524.0,488.0,455.0,396.0,351.0,290.0,295.0,218.0,6879.0,81.5
Batalha,1931004,BATALHA,4ºT 2020,752.0,2020,4,1125.6,2.0,1.0,1.0,5.0,2.0,10.0,4.0,2.0,9.0,8.0,3.0,5.0,32.0,1.0,2.0,0.0,17.715217391304346,10.784782608695652,2410049.18,13.155434782608696,371.1,6.62273632394984,813.0,784.0,843.0,771.0,769.0,1039.0,1137.0,1184.0,741.0,1097.0,1103.0,1065.0,1002.0,849.0,675.0,560.0,456.0,716.0,15604.0,150.9
Leiria,1931009,LEIRIA,4ºT 2020,1027.0,2020,4,1159.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.946739130434782,10.65108695652174,2423887.27,12.879347826086958,342.3,6.934397209928558,6207.0,6630.0,7235.0,7047.0,7224.0,8227.0,9811.0,9837.0,5661.0,9493.0,9189.0,8498.0,7682.0,6823.0,5609.0,4269.0,4003.0,5635.0,129080.0,228.4
Marinha Grande,1931010,MARINHA GRANDE,4ºT 2020,797.0,2020,4,1329.9,2.0,0.0,1.0,2.0,0.0,21.0,2.0,3.0,5.0,12.0,5.0,2.0,43.0,3.0,3.0,2.0,17.594565217391306,10.303260869565218,2423887.27,12.879347826086958,342.3,6.680854678790215,1919.0,2075.0,2041.0,2003.0,1985.0,2413.0,3100.0,3166.0,1615.0,2854.0,2767.0,2591.0,2435.0,2389.0,1694.0,1290.0,1192.0,1687.0,39216.0,209.4
Pombal,1931015,POMBAL,4ºT 2020,780.0,2020,4,1062.0,1.0,0.0,1.0,7.0,1.0,33.0,1.0,4.0,6.0,21.0,6.0,6.0,91.0,11.0,1.0,0.0,17.69891304347826,10.271739130434783,2350165.82,13.23695652173913,386.2,6.659293919683638,2321.0,2470.0,2619.0,2212.0,2358.0,2830.0,3499.0,3552.0,1959.0,3522.0,3699.0,3754.0,3641.0,3364.0,2995.0,2479.0,2363.0,1861.0,51498.0,82.3
Aguiar da Beira,1940901,AGUIAR DA BEIRA,4ºT 2020,300.0,2020,4,862.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.447826086956525,5.859782608695652,2132153.17,13.505434782608695,399.2,5.703782474656201,186.0,201.0,227.0,185.0,180.0,228.0,285.0,298.0,144.0,330.0,434.0,459.0,463.0,455.0,360.0,352.0,440.0,122.0,5349.0,25.9
Carregal do Sal,1941802,CARREGAL DO SAL,4ºT 2020,469.0,2020,4,994.7,0.0,0.0,1.0,4.0,0.0,8.0,1.0,1.0,3.0,5.0,1.0,1.0,10.0,5.0,1.0,0.0,15.782608695652174,8.68804347826087,2270912.06,10.984782608695651,499.2,6.150602768446279,404.0,451.0,415.0,378.0,369.0,503.0,579.0,550.0,328.0,609.0,665.0,670.0,707.0,709.0,559.0,458.0,424.0,321.0,9099.0,77.8
Castro Daire,1941803,CASTRO DAIRE,4ºT 2020,485.0,2020,4,885.0,0.0,0.0,1.0,4.0,0.0,7.0,0.0,1.0,4.0,8.0,2.0,1.0,28.0,1.0,1.0,0.0,13.633695652173913,7.142391304347826,2171671.75,9.92282608695652,575.9,6.184148890937483,548.0,675.0,640.0,570.0,526.0,647.0,866.0,915.0,429.0,960.0,1129.0,1101.0,1062.0,1056.0,850.0,704.0,738.0,380.0,13796.0,36.4
Mangualde,1941806,MANGUALDE,4ºT 2020,566.0,2020,4,1158.5,0.0,0.0,1.0,2.0,0.0,9.0,1.0,3.0,0.0,2.0,3.0,1.0,21.0,5.0,1.0,0.0,14.495652173913042,7.381521739130435,2167829.72,11.997826086956522,373.8,6.338594078203183,781.0,931.0,894.0,809.0,810.0,1077.0,1216.0,1213.0,705.0,1221.0,1333.0,1419.0,1347.0,1278.0,1026.0,878.0,859.0,629.0,18426.0,84.0
Nelas,1941809,NELAS,4ºT 2020,514.0,2020,4,1127.9,0.0,0.0,1.0,2.0,0.0,15.0,1.0,0.0,2.0,2.0,4.0,3.0,17.0,5.0,1.0,0.0,15.232608695652177,8.133695652173913,2209910.2,12.06086956521739,407.0,6.2422232654551655,599.0,678.0,589.0,518.0,569.0,744.0,953.0,861.0,515.0,822.0,866.0,1033.0,1006.0,906.0,746.0,673.0,670.0,475.0,13223.0,105.2
Oliveira de Frades,1941810,OLIVEIRA DE FRADES,4ºT 2020,597.0,2020,4,1125.8,0.0,0.0,1.0,3.0,1.0,14.0,2.0,0.0,4.0,8.0,2.0,3.0,19.0,1.0,1.0,0.0,15.444565217391306,7.768478260869566,2106794.96,7.898913043478261,396.2,6.391917113392602,418.0,511.0,502.0,451.0,535.0,597.0,666.0,688.0,410.0,675.0,721.0,633.0,601.0,534.0,485.0,375.0,381.0,384.0,9567.0,65.8
Penalva do Castelo,1941811,PENALVA DO CASTELO,4ºT 2020,358.0,2020,4,936.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,14.620652173913042,7.346739130434782,2195930.09,12.393478260869566,383.3,5.8805329864007,295.0,344.0,334.0,239.0,269.0,362.0,483.0,477.0,264.0,442.0,508.0,553.0,613.0,557.0,531.0,408.0,480.0,209.0,7368.0,54.8
Tondela,1941821,TONDELA,4ºT 2020,554.0,2020,4,1160.5,0.0,0.0,1.0,4.0,2.0,24.0,1.0,4.0,6.0,10.0,4.0,5.0,29.0,1.0,3.0,0.0,15.934782608695652,8.430434782608696,2228127.78,10.65,451.7,6.317164686747284,980.0,1173.0,1299.0,1140.0,1151.0,1302.0,1616.0,1760.0,869.0,1735.0,1993.0,1970.0,1922.0,1968.0,1687.0,1422.0,1290.0,813.0,26090.0,70.3
Vila Nova de Paiva,1941822,VILA NOVA DE PAIVA,4ºT 2020,446.0,2020,4,884.4,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,9.0,0.0,4.0,0.0,12.26086956521739,5.795652173913044,2169726.28,13.756521739130434,438.0,6.100318952020064,190.0,224.0,225.0,207.0,198.0,218.0,275.0,293.0,148.0,312.0,356.0,379.0,368.0,335.0,303.0,234.0,295.0,139.0,4699.0,26.8
Viseu,1941823,VISEU,4ºT 2020,962.0,2020,4,1065.3,2.0,2.0,3.0,8.0,6.0,55.0,6.0,12.0,12.0,32.0,6.0,8.0,114.0,7.0,5.0,10.0,14.941304347826089,7.446739130434783,2195173.49,11.009782608695652,401.9,6.8690144506657065,4843.0,5267.0,5352.0,4913.0,5100.0,6502.0,7924.0,7740.0,4381.0,6986.0,6759.0,6670.0,6282.0,5585.0,4697.0,3429.0,3339.0,4229.0,99998.0,197.2
Vouzela,1941824,VOUZELA,4ºT 2020,418.0,2020,4,933.0,0.0,0.0,1.0,3.0,3.0,12.0,3.0,0.0,3.0,6.0,3.0,4.0,14.0,2.0,3.0,0.0,16.044565217391302,8.368478260869566,2106794.96,7.898913043478261,396.2,6.035481432524756,363.0,444.0,490.0,403.0,464.0,486.0,622.0,661.0,316.0,687.0,702.0,669.0,712.0,662.0,649.0,518.0,480.0,310.0,9638.0,49.8
Castelo Branco,1950502,CASTELO BRANCO,4ºT 2020,670.0,2020,4,1026.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.964130434782607,8.25,2263196.96,11.347826086956522,356.5,6.507277712385012,2273.0,2398.0,2448.0,2291.0,2424.0,3085.0,3707.0,3749.0,2036.0,3740.0,3859.0,3909.0,3765.0,3404.0,2824.0,2263.0,2563.0,1856.0,52594.0,36.6
Idanha-a-Nova,1950505,IDANHA-A-NOVA,4ºT 2020,263.0,2020,4,942.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.066304347826087,7.876086956521739,2274901.03,9.979347826086956,349.7,5.572154032177765,279.0,288.0,299.0,230.0,309.0,318.0,429.0,490.0,230.0,489.0,569.0,666.0,677.0,725.0,670.0,714.0,818.0,230.0,8430.0,6.0
Oleiros,1950506,OLEIROS,4ºT 2020,333.0,2020,4,992.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,6.0,0.0,2.0,0.0,14.858695652173912,7.977173913043478,2161518.5,12.172826086956524,422.4,5.808142489980444,106.0,121.0,176.0,131.0,153.0,203.0,224.0,236.0,87.0,295.0,393.0,438.0,491.0,459.0,441.0,406.0,446.0,86.0,4892.0,10.4
Penamacor,1950507,PENAMACOR,4ºT 2020,225.0,2020,4,949.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,14.828260869565218,7.395652173913043,2234361.25,11.5,374.9,5.41610040220442,115.0,139.0,167.0,158.0,141.0,174.0,221.0,231.0,95.0,336.0,373.0,410.0,384.0,400.0,410.0,404.0,532.0,97.0,4787.0,8.5
Vila de Rei,1950510,VILA DE REI,4ºT 2020,521.0,2020,4,870.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.41304347826087,8.880434782608695,2249354.4,13.732608695652177,418.0,6.255750041753367,82.0,147.0,143.0,131.0,131.0,159.0,145.0,173.0,97.0,200.0,208.0,228.0,268.0,230.0,198.0,259.0,402.0,96.0,3297.0,17.2
Celorico da Beira,1960903,CELORICO DA BEIRA,4ºT 2020,347.0,2020,4,1082.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.45,7.143478260869566,2246725.08,11.588043478260868,342.7,5.849324779946859,267.0,289.0,278.0,229.0,238.0,338.0,375.0,423.0,189.0,447.0,485.0,574.0,516.0,489.0,446.0,381.0,468.0,194.0,6626.0,26.8
Figueira de Castelo Rodrigo,1960904,FIGUEIRA DE CASTELO RODRIGO,4ºT 2020,167.0,2020,4,874.5,0.0,0.0,2.0,2.0,0.0,4.0,1.0,1.0,7.0,7.0,5.0,5.0,18.0,1.0,1.0,1.0,14.27282608695652,6.057608695652173,2342964.94,10.784782608695652,252.6,5.117993812416755,170.0,220.0,187.0,184.0,194.0,249.0,277.0,288.0,194.0,308.0,367.0,456.0,419.0,378.0,377.0,368.0,412.0,144.0,5192.0,10.2
Fornos de Algodres,1960905,FORNOS DE ALGODRES,4ºT 2020,233.0,2020,4,838.7,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0,6.0,2.0,0.0,0.0,13.56195652173913,6.502173913043479,2235675.03,11.605434782608697,327.9,5.4510384535657,152.0,175.0,183.0,156.0,181.0,204.0,222.0,272.0,129.0,299.0,341.0,377.0,350.0,295.0,326.0,318.0,341.0,141.0,4462.0,33.9
Gouveia,1960906,GOUVEIA,4ºT 2020,385.0,2020,4,923.4,2.0,0.0,3.0,7.0,3.0,9.0,4.0,0.0,10.0,11.0,5.0,4.0,28.0,4.0,2.0,1.0,17.40869565217391,11.671739130434782,2457552.22,15.354347826086956,306.0,5.953243334287785,473.0,440.0,502.0,419.0,438.0,509.0,696.0,680.0,380.0,793.0,951.0,1044.0,1081.0,1032.0,899.0,780.0,875.0,316.0,12308.0,40.9
Guarda,1960907,GUARDA,4ºT 2020,660.0,2020,4,1147.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.594565217391304,4.477173913043478,2273372.98,15.681521739130435,296.3,6.492239835020471,1735.0,2007.0,2179.0,1876.0,1923.0,2381.0,2896.0,2965.0,1460.0,3092.0,3185.0,3113.0,2596.0,2234.0,1849.0,1591.0,1788.0,1429.0,40299.0,56.6
Manteigas,1960908,MANTEIGAS,4ºT 2020,341.0,2020,4,893.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.747826086956522,6.093478260869565,2192762.43,9.478260869565217,521.5,5.831882477283517,93.0,123.0,133.0,120.0,104.0,126.0,159.0,172.0,69.0,190.0,238.0,281.0,285.0,255.0,212.0,188.0,157.0,73.0,2978.0,24.4
Pinhel,1960910,PINHEL,4ºT 2020,290.0,2020,4,888.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.184782608695652,5.997826086956521,2321102.47,11.004347826086956,244.9,5.66988092298052,275.0,324.0,323.0,269.0,270.0,359.0,443.0,497.0,221.0,542.0,634.0,680.0,697.0,697.0,597.0,551.0,604.0,185.0,8168.0,16.9
Sabugal,1960911,SABUGAL,4ºT 2020,332.0,2020,4,922.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.253260869565215,6.710869565217391,2252162.74,15.161956521739132,442.5,5.805134968916488,273.0,360.0,368.0,365.0,375.0,481.0,482.0,556.0,273.0,670.0,815.0,986.0,1013.0,989.0,998.0,899.0,1203.0,284.0,11390.0,13.8
Seia,1960912,SEIA,4ºT 2020,471.0,2020,4,919.2,2.0,0.0,3.0,5.0,3.0,10.0,5.0,0.0,10.0,12.0,8.0,7.0,32.0,13.0,2.0,1.0,14.755434782608695,7.219565217391305,2208951.35,9.908695652173911,499.2,6.154858094016418,782.0,865.0,919.0,797.0,860.0,1120.0,1337.0,1346.0,711.0,1485.0,1701.0,1833.0,1930.0,1763.0,1406.0,1180.0,1198.0,653.0,21886.0,50.2
Alenquer,1D11101,ALENQUER,4ºT 2020,920.0,2020,4,1217.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.218478260869563,11.292391304347827,2389590.02,13.268478260869566,228.4,6.824373670043086,2456.0,2525.0,2448.0,2277.0,2488.0,3082.0,3634.0,3729.0,2231.0,3149.0,2906.0,2620.0,2375.0,2210.0,1760.0,1382.0,1270.0,2158.0,44700.0,146.9
Arruda dos Vinhos,1D11102,ARRUDA DOS VINHOS,4ºT 2020,1062.0,2020,4,1107.8,0.0,0.0,0.0,2.0,2.0,8.0,2.0,1.0,2.0,5.0,2.0,2.0,13.0,1.0,1.0,0.0,17.91304347826087,11.319565217391306,2451301.23,14.440217391304348,253.0,6.967909201801884,908.0,836.0,785.0,571.0,625.0,976.0,1237.0,1260.0,797.0,1032.0,936.0,710.0,711.0,670.0,538.0,442.0,384.0,661.0,14079.0,180.6
Bombarral,1D11005,BOMBARRAL,4ºT 2020,745.0,2020,4,967.7,1.0,0.0,1.0,3.0,0.0,8.0,5.0,0.0,3.0,5.0,3.0,3.0,14.0,4.0,2.0,0.0,17.91086956521739,11.294565217391304,2489167.64,14.007608695652175,265.1,6.61338421837956,604.0,593.0,609.0,626.0,585.0,782.0,859.0,910.0,505.0,895.0,928.0,890.0,972.0,873.0,680.0,515.0,494.0,523.0,12843.0,140.7
Cadaval,1D11104,CADAVAL,4ºT 2020,678.0,2020,4,1017.5,1.0,0.0,1.0,3.0,1.0,5.0,3.0,0.0,2.0,5.0,2.0,2.0,18.0,4.0,3.0,0.0,17.57282608695652,10.72391304347826,2406928.42,13.425,256.6,6.519147287940395,625.0,647.0,680.0,506.0,523.0,745.0,899.0,1007.0,526.0,943.0,896.0,1004.0,1025.0,926.0,797.0,654.0,649.0,448.0,13500.0,77.2
Caldas da Rainha,1D11006,CALDAS DA RAINHA,4ºT 2020,1028.0,2020,4,1019.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38695652173913,12.02608695652174,2508821.92,16.433695652173913,298.7,6.93537044601511,2416.0,2595.0,2744.0,2440.0,2402.0,3044.0,3617.0,3790.0,2074.0,3659.0,3757.0,3736.0,3423.0,3030.0,2476.0,2106.0,2039.0,1889.0,51237.0,200.4
Peniche,1D11014,PENICHE,4ºT 2020,1127.0,2020,4,995.2,0.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,4.0,5.0,3.0,3.0,22.0,2.0,1.0,2.0,17.433695652173913,12.585869565217392,2524080.93,17.55217391304348,292.8,7.027314514039777,1322.0,1335.0,1278.0,1183.0,1316.0,1583.0,1951.0,1883.0,1156.0,1773.0,1890.0,1877.0,1917.0,1673.0,1444.0,1016.0,822.0,1169.0,26588.0,342.8
Torres Vedras,1D11113,TORRES VEDRAS,4ºT 2020,1105.0,2020,4,1073.5,1.0,0.0,1.0,5.0,4.0,36.0,5.0,1.0,7.0,34.0,6.0,12.0,78.0,9.0,4.0,0.0,17.954347826086956,12.119565217391305,2504557.04,15.956521739130435,260.2,7.007600613951853,4033.0,4494.0,4464.0,4361.0,4463.0,5331.0,6340.0,6770.0,3661.0,6048.0,5773.0,5275.0,4884.0,4412.0,3851.0,2949.0,2798.0,3628.0,83535.0,205.2
Abrantes,1D21401,ABRANTES,4ºT 2020,504.0,2020,4,1165.5,1.0,0.0,1.0,5.0,2.0,10.0,7.0,0.0,19.0,22.0,10.0,6.0,47.0,12.0,10.0,1.0,17.94891304347826,9.969565217391304,2290486.37,12.094565217391304,353.9,6.222576268071369,1453.0,1623.0,1609.0,1266.0,1345.0,1686.0,2215.0,2465.0,1135.0,2493.0,2744.0,2772.0,2666.0,2336.0,1943.0,1737.0,2004.0,1066.0,34558.0,48.4
Alcanena,1D21402,ALCANENA,4ºT 2020,457.0,2020,4,1118.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.95108695652174,10.585869565217392,2351454.31,10.32717391304348,322.5,6.124683390894205,599.0,628.0,595.0,481.0,527.0,681.0,843.0,912.0,502.0,896.0,930.0,949.0,899.0,853.0,673.0,547.0,609.0,447.0,12571.0,98.7
