year,region,scope,education_level,symbol,unit,value
2020,Portalegre,Município,Total,, euros,1041.3
2020,Portel,Município,Total,, euros,965.5
2020,Portimão,Município,Total,, euros,1081.9
2020,Porto,Município,Total,, euros,1498.3
2020,Porto de Mós,Município,Total,, euros,1134.5
2020,Porto Moniz,Município,Total,, euros,880.7
2020,Porto Santo,Município,Total,, euros,1206.0
2020,Póvoa de Lanhoso,Município,Total,, euros,882.7
2020,Póvoa de Varzim,Município,Total,, euros,1029.7
2020,Povoação,Município,Total,, euros,1036.6
2020,Proença-a-Nova,Município,Total,, euros,990.6
2020,Redondo,Município,Total,, euros,985.6
2020,Reguengos de Monsaraz,Município,Total,, euros,985.8
2020,Resende,Município,Total,, euros,880.1
2020,Ribeira Brava,Município,Total,, euros,956.6
2020,Ribeira de Pena,Município,Total,, euros,1169.5
2020,Ribeira Grande,Município,Total,, euros,1001.5
2020,Rio Maior,Município,Total,, euros,1070.8
2020,Sabrosa,Município,Total,, euros,984.9
2020,Sabugal,Município,Total,, euros,922.6
2020,Salvaterra de Magos,Município,Total,, euros,1034.2
2020,Santa Comba Dão,Município,Total,, euros,956.5
2020,Santa Cruz,Município,Total,, euros,1066.1
2020,Santa Cruz da Graciosa,Município,Total,, euros,1044.3
2020,Santa Cruz das Flores,Município,Total,, euros,1139.0
2020,Santa Maria da Feira,Município,Total,, euros,1126.4
2020,Santa Marta de Penaguião,Município,Total,, euros,871.6
2020,Santana,Município,Total,, euros,906.1
2020,Santarém,Município,Total,, euros,1099.5
2020,Santiago do Cacém,Município,Total,, euros,1072.6
2020,Santo Tirso,Município,Total,, euros,1040.9
2020,São Brás de Alportel,Município,Total,, euros,997.4
2020,São João da Madeira,Município,Total,, euros,1146.2
2020,São João da Pesqueira,Município,Total,, euros,980.4
2020,São Pedro do Sul,Município,Total,, euros,877.6
2020,São Roque do Pico,Município,Total,, euros,1051.2
2020,São Vicente,Município,Total,, euros,863.0
2020,Sardoal,Município,Total,, euros,846.9
2020,Sátão,Município,Total,, euros,853.7
2020,Seia,Município,Total,, euros,919.2
2020,Seixal,Município,Total,, euros,1357.0
2020,Sernancelhe,Município,Total,, euros,848.4
2020,Serpa,Município,Total,, euros,913.4
2020,Sertã,Município,Total,, euros,934.0
2020,Sesimbra,Município,Total,, euros,1022.5
2020,Setúbal,Município,Total,, euros,1257.5
2020,Sever do Vouga,Município,Total,, euros,1123.9
2020,Silves,Município,Total,, euros,1011.0
2020,Sines,Município,Total,, euros,1861.8
2020,Sintra,Município,Total,, euros,1255.4
2020,Sobral de Monte Agraço,Município,Total,, euros,1029.8
