municipality,quarter_year,total_sunshine_h,mean_sunshine_h,windspeed_mean_kmh,total_precipitation_mm,mean_precipitation_mm
Santa Cruz da Graciosa,1Q 2023,705.5307472222222,7.839230524691358,24.35,278.1,3.0900000000000003
Santa Cruz da Graciosa,1Q 2024,618.2495333333334,6.793950915750917,29.042857142857144,355.2,3.903296703296703
Santa Cruz da Graciosa,1Q 2025,604.9504166666667,6.721671296296297,27.95111111111111,463.5,5.15
Santa Cruz da Graciosa,2Q 2020,931.2077333333333,10.233052014652014,19.684615384615384,261.8,2.876923076923077
Santa Cruz da Graciosa,2Q 2021,966.8023861111111,10.624202045177045,18.234065934065935,267.2,2.936263736263736
Santa Cruz da Graciosa,2Q 2022,878.0594111111111,9.649004517704517,19.99010989010989,372.1,4.08901098901099
Santa Cruz da Graciosa,2Q 2023,979.2303166666667,10.76077271062271,19.813186813186814,321.8,3.5362637362637366
Santa Cruz da Graciosa,2Q 2024,981.0123666666667,10.780355677655677,21.5010989010989,272.9,2.9989010989010985
Santa Cruz da Graciosa,3Q 2020,1065.880661111111,11.585659359903381,14.985869565217392,161.2,1.7521739130434781
Santa Cruz da Graciosa,3Q 2021,1043.7426555555555,11.3450288647343,16.58913043478261,265.7,2.8880434782608693
Santa Cruz da Graciosa,3Q 2022,1042.4297416666666,11.330758061594201,14.305434782608694,283.2,3.0782608695652174
Santa Cruz da Graciosa,3Q 2023,1010.6618,10.985454347826087,18.55217391304348,257.6,2.8000000000000003
Santa Cruz da Graciosa,3Q 2024,1095.0156333333334,11.90234384057971,18.68695652173913,134.4,1.4608695652173913
Santa Cruz da Graciosa,4Q 2019,655.4118222222222,7.12404154589372,21.605434782608697,335.0,3.641304347826087
Santa Cruz da Graciosa,4Q 2020,686.4784777777778,7.4617225845410635,22.320652173913043,156.3,1.6989130434782609
Santa Cruz da Graciosa,4Q 2021,602.5420972222222,6.549370621980676,21.606521739130436,579.1,6.2945652173913045
Santa Cruz da Graciosa,4Q 2022,630.6677111111111,6.855083816425121,24.90869565217391,373.2,4.056521739130434
Santa Cruz da Graciosa,4Q 2023,570.4578027777778,6.200628291062802,26.992391304347827,494.09999999999997,5.370652173913043
Santa Cruz da Graciosa,4Q 2024,669.8018138888889,7.28045449879227,24.483695652173914,330.6,3.5934782608695657
Santa Maria da Feira,1Q 2020,683.0012527777778,7.505508272283273,13.457142857142856,322.7,3.546153846153846
Santa Maria da Feira,1Q 2021,661.9203055555555,7.354670061728394,14.382222222222223,486.9,5.41
Santa Maria da Feira,1Q 2022,702.6202583333334,7.806891759259259,12.077777777777778,183.8,2.042222222222222
Santa Maria da Feira,1Q 2023,700.4261527777778,7.782512808641976,13.241111111111111,396.59999999999997,4.406666666666666
Santa Maria da Feira,1Q 2024,620.3362555555556,6.816881929181929,14.90879120879121,660.0,7.252747252747253
Santa Maria da Feira,1Q 2025,608.720625,6.763562500000001,13.683333333333334,577.3,6.4144444444444435
Santa Maria da Feira,2Q 2020,1024.3148083333333,11.256206684981684,12.33076923076923,287.0,3.1538461538461537
Santa Maria da Feira,2Q 2021,1040.8536194444443,11.43795186202686,11.934065934065934,250.4,2.7516483516483516
Santa Maria da Feira,2Q 2022,1042.498586111111,11.456028418803418,13.464835164835165,242.1,2.6604395604395603
Santa Maria da Feira,2Q 2023,1048.8439611111112,11.525757814407815,12.354945054945054,146.8,1.6131868131868132
Santa Maria da Feira,2Q 2024,1018.0548944444445,11.187416422466423,13.085714285714285,303.1,3.330769230769231
Santa Maria da Feira,3Q 2020,1086.9794416666666,11.81499393115942,11.956521739130435,84.39999999999999,0.917391304347826
Santa Maria da Feira,3Q 2021,1054.3947944444444,11.460812983091786,11.781521739130437,113.1,1.2293478260869564
Santa Maria da Feira,3Q 2022,1079.193775,11.730367119565217,11.903260869565216,130.8,1.4217391304347828
Santa Maria da Feira,3Q 2023,1064.7748638888888,11.573639824879226,12.697826086956523,151.2,1.643478260869565
Santa Maria da Feira,3Q 2024,1051.4165055555557,11.42844027777778,12.531521739130437,113.7,1.2358695652173914
Santa Maria da Feira,4Q 2019,557.8833083333334,6.063949003623189,15.659782608695652,835.1,9.07717391304348
Santa Maria da Feira,4Q 2020,609.5325166666667,6.6253534420289855,14.480434782608697,535.0,5.815217391304348
Santa Maria da Feira,4Q 2021,675.731036111111,7.34490256642512,12.56195652173913,367.8,3.997826086956522
Santa Maria da Feira,4Q 2022,520.9333277777778,5.662318780193237,16.094565217391306,986.0,10.717391304347826
Santa Maria da Feira,4Q 2023,556.0572861111111,6.044100935990338,14.419565217391304,741.1,8.055434782608696
Santa Maria da Feira,4Q 2024,630.5676611111111,6.85399631642512,12.049999999999999,389.2,4.230434782608696
Santa Marta de Penaguião,1Q 2020,657.7316388888889,7.2278202075702085,7.256043956043955,221.4,2.432967032967033
Santa Marta de Penaguião,1Q 2021,655.1839,7.279821111111111,7.695555555555556,310.3,3.447777777777778
Santa Marta de Penaguião,1Q 2022,700.3373194444445,7.781525771604938,7.216666666666667,100.0,1.1111111111111112
Santa Marta de Penaguião,1Q 2023,699.7444277777778,7.774938086419753,7.616666666666666,201.5,2.238888888888889
Santa Marta de Penaguião,1Q 2024,581.209613888889,6.3869188339438345,7.096703296703296,426.4,4.685714285714285
Santa Marta de Penaguião,1Q 2025,559.8737527777778,6.220819475308642,6.165555555555556,424.2,4.713333333333333
Santa Marta de Penaguião,2Q 2020,1045.7133638888888,11.491355647130646,7.289010989010989,188.9,2.075824175824176
Santa Marta de Penaguião,2Q 2021,1049.3065027777777,11.53084068986569,7.540659340659341,185.2,2.035164835164835
Santa Marta de Penaguião,2Q 2022,1032.8690638888888,11.350209493284492,8.196703296703296,119.2,1.30989010989011
Santa Marta de Penaguião,2Q 2023,1063.867213888889,11.690848504273506,7.381318681318682,163.7,1.7989010989010987
Santa Marta de Penaguião,2Q 2024,1047.3367027777779,11.509194536019537,7.182417582417583,136.2,1.4967032967032965
Santa Marta de Penaguião,3Q 2020,1112.5830027777777,12.093293508454105,7.344565217391305,56.1,0.6097826086956522
Santa Marta de Penaguião,3Q 2021,1096.4219527777777,11.917629921497584,7.309782608695652,68.6,0.7456521739130434
Santa Marta de Penaguião,3Q 2022,1106.642413888889,12.02872189009662,7.726086956521739,60.5,0.657608695652174
Santa Marta de Penaguião,3Q 2023,1099.7519916666668,11.953825996376812,7.05108695652174,99.7,1.0836956521739132
Santa Marta de Penaguião,3Q 2024,1087.4420722222221,11.820022524154588,7.122826086956521,37.5,0.4076086956521739
Santa Marta de Penaguião,4Q 2019,536.3259027777777,5.829629378019323,7.8999999999999995,506.0,5.5
Santa Marta de Penaguião,4Q 2020,611.4593416666667,6.646297192028985,7.221739130434782,334.6,3.6369565217391306
Santa Marta de Penaguião,4Q 2021,653.2975277777778,7.1010600845410625,7.139130434782608,181.5,1.9728260869565217
Santa Marta de Penaguião,4Q 2022,503.30831666666666,5.470742572463768,6.714130434782609,547.1,5.946739130434783
Santa Marta de Penaguião,4Q 2023,516.4990944444445,5.61412059178744,6.6510869565217385,442.4,4.808695652173912
Santa Marta de Penaguião,4Q 2024,597.8281444444444,6.498132004830918,5.9173913043478255,255.1,2.7728260869565218
Santana,1Q 2020,822.6754166666667,9.040389194139195,5.59010989010989,716.6,7.874725274725275
Santana,1Q 2021,962.9306805555556,10.699229783950617,5.7411111111111115,267.09999999999997,2.967777777777777
Santana,1Q 2022,923.2749805555555,10.258610895061729,5.5488888888888885,352.5,3.9166666666666665
Santana,1Q 2023,979.7592583333334,10.886213981481482,5.9077777777777785,247.1,2.7455555555555553
Santana,1Q 2024,868.1015361111112,9.539577319902321,5.536263736263736,516.5,5.675824175824176
Santana,1Q 2025,982.6785527777778,10.918650586419753,5.903333333333332,261.7,2.9077777777777776
Santana,2Q 2020,889.56325,9.77542032967033,6.5747252747252745,168.3,1.8494505494505495
Santana,2Q 2021,929.2855527777778,10.211929151404151,6.363736263736264,47.2,0.5186813186813187
Santana,2Q 2022,962.0929527777778,10.572450030525031,6.685714285714285,39.8,0.4373626373626373
Santana,2Q 2023,937.6362472222222,10.303695024420024,6.765934065934067,55.2,0.6065934065934067
Santana,2Q 2024,931.0542222222223,10.23136507936508,7.279120879120879,65.4,0.7186813186813188
Santana,3Q 2020,987.1011805555555,10.72936065821256,8.231521739130434,4.0,0.043478260869565216
Santana,3Q 2021,1003.1530027777778,10.903836986714976,7.640217391304348,3.4,0.03695652173913044
Santana,3Q 2022,993.8667055555555,10.80289897342995,8.366304347826087,13.1,0.14239130434782607
Santana,3Q 2023,987.169375,10.730101902173912,7.166304347826086,16.3,0.17717391304347826
Santana,3Q 2024,1005.0631666666667,10.92459963768116,8.476086956521739,0.2,0.002173913043478261
Santana,4Q 2019,1020.5735638888889,11.093190911835748,7.280434782608695,176.7,1.9206521739130433
Santana,4Q 2020,950.7618194444444,10.334367602657005,6.245652173913044,389.0,4.228260869565218
Santana,4Q 2021,841.7879333333333,9.14986884057971,6.243478260869565,833.6,9.060869565217391
Santana,4Q 2022,811.6840555555556,8.822652777777778,6.717391304347826,636.2,6.915217391304348
Santana,4Q 2023,1012.9283388888889,11.01009064009662,6.966304347826087,191.2,2.0782608695652174
Santana,4Q 2024,962.0426916666667,10.456985778985507,5.867391304347826,281.5,3.0597826086956523
Santarém,1Q 2020,688.8572388888889,7.569859768009768,10.035164835164835,126.60000000000001,1.3912087912087914
Santarém,1Q 2021,670.6326805555556,7.451474228395062,10.983333333333333,238.0,2.6444444444444444
Santarém,1Q 2022,714.5239972222222,7.939155524691357,10.551111111111112,122.5,1.3611111111111112
Santarém,1Q 2023,720.9548833333333,8.010609814814815,10.243333333333332,114.8,1.2755555555555556
Santarém,1Q 2024,668.7622055555555,7.349035225885225,11.380219780219779,328.1,3.6054945054945056
Santarém,1Q 2025,622.8360138888888,6.920400154320987,10.4,442.7,4.918888888888889
Santarém,2Q 2020,995.9762777777778,10.94479426129426,10.102197802197802,191.3,2.1021978021978023
Santarém,2Q 2021,1043.0197222222223,11.46175518925519,9.81098901098901,173.6,1.9076923076923076
Santarém,2Q 2022,1041.835263888889,11.448739163614164,12.03076923076923,74.2,0.8153846153846154
Santarém,2Q 2023,1054.3363055555556,11.586113247863247,10.804395604395605,82.7,0.9087912087912088
Santarém,2Q 2024,1026.3225333333332,11.278269597069595,10.436263736263736,102.3,1.1241758241758242
Santarém,3Q 2020,1093.4339166666666,11.885151268115942,9.990217391304348,59.800000000000004,0.65
Santarém,3Q 2021,1079.7893527777778,11.736840791062802,10.378260869565217,88.6,0.9630434782608696
Santarém,3Q 2022,1078.6967194444444,11.72496434178744,10.169565217391305,72.6,0.7891304347826086
Santarém,3Q 2023,1076.8355194444443,11.70473390700483,10.502173913043478,48.8,0.5304347826086956
Santarém,3Q 2024,1065.0439444444444,11.57656461352657,10.222826086956522,25.200000000000003,0.2739130434782609
Santarém,4Q 2019,632.1251138888889,6.870925150966184,11.858695652173912,276.7,3.007608695652174
Santarém,4Q 2020,662.6791472222222,7.203034208937198,10.222826086956522,259.3,2.8184782608695653
Santarém,4Q 2021,707.1573,7.6864923913043475,10.306521739130435,158.0,1.7173913043478262
Santarém,4Q 2022,573.44215,6.233066847826087,10.458695652173914,407.3,4.427173913043478
Santarém,4Q 2023,610.9549166666667,6.6408143115942035,9.515217391304347,262.9,2.8576086956521736
Santarém,4Q 2024,693.8021777777777,7.541328019323671,9.880434782608695,248.6,2.7021739130434783
Santiago do Cacém,1Q 2020,785.1368083333333,8.627877014652015,12.929670329670328,106.2,1.167032967032967
Santiago do Cacém,1Q 2021,709.6325638888889,7.884806265432099,14.655555555555555,218.3,2.4255555555555555
Santiago do Cacém,1Q 2022,770.4691222222223,8.560768024691358,13.594444444444445,148.1,1.6455555555555554
Santiago do Cacém,1Q 2023,791.0143888888889,8.7890487654321,13.586666666666666,115.5,1.2833333333333334
Santiago do Cacém,1Q 2024,739.0190888888889,8.121088888888888,16.21868131868132,434.6,4.775824175824176
Santiago do Cacém,1Q 2025,701.4711694444444,7.7941241049382715,13.084444444444443,559.7,6.218888888888889
Santiago do Cacém,2Q 2020,1076.6729944444444,11.831571367521367,14.064835164835166,162.4,1.7846153846153847
Santiago do Cacém,2Q 2021,1098.648636111111,12.073061935286935,14.4989010989011,139.3,1.5307692307692309
Santiago do Cacém,2Q 2022,1093.6681027777777,12.018330799755798,15.84175824175824,102.3,1.1241758241758242
Santiago do Cacém,2Q 2023,1110.9661305555555,12.208419017094016,14.823076923076924,77.3,0.8494505494505494
Santiago do Cacém,2Q 2024,1079.8050611111112,11.865989682539682,15.31868131868132,66.0,0.7252747252747253
Santiago do Cacém,3Q 2020,1100.1063277777778,11.957677475845411,13.80108695652174,25.2,0.27391304347826084
Santiago do Cacém,3Q 2021,1093.2943555555555,11.883634299516908,14.929347826086957,41.2,0.44782608695652176
Santiago do Cacém,3Q 2022,1063.396375,11.55865625,13.447826086956523,87.6,0.9521739130434782
Santiago do Cacém,3Q 2023,1097.0474555555556,11.9244288647343,15.985869565217392,63.099999999999994,0.6858695652173913
Santiago do Cacém,3Q 2024,1070.220325,11.632829619565218,15.38586956521739,29.2,0.3173913043478261
Santiago do Cacém,4Q 2019,685.4933555555556,7.451014734299517,15.219565217391304,278.0,3.0217391304347827
Santiago do Cacém,4Q 2020,710.5933111111111,7.723840338164251,13.764130434782608,277.2,3.0130434782608693
Santiago do Cacém,4Q 2021,756.65975,8.224562500000001,13.908695652173913,177.1,1.925
Santiago do Cacém,4Q 2022,673.6986722222222,7.322811654589372,13.533695652173913,268.0,2.9130434782608696
Santiago do Cacém,4Q 2023,690.503875,7.505476902173913,13.23695652173913,257.3,2.7967391304347826
Santiago do Cacém,4Q 2024,755.5437111111111,8.212431642512076,13.36304347826087,138.4,1.5043478260869565
Santo Tirso,1Q 2020,645.0654083333334,7.0886308608058615,11.824175824175825,369.8,4.0637362637362635
Santo Tirso,1Q 2021,633.4757027777778,7.038618919753087,12.62,524.5,5.8277777777777775
Santo Tirso,1Q 2022,681.2410916666666,7.569345462962962,11.73111111111111,194.6,2.1622222222222223
Santo Tirso,1Q 2023,678.0420416666667,7.533800462962963,12.476666666666668,395.1,4.390000000000001
Santo Tirso,1Q 2024,593.9047694444445,6.526426037851038,12.645054945054946,730.0,8.021978021978022
Santo Tirso,1Q 2025,595.7038638888889,6.618931820987655,11.283333333333333,591.6,6.573333333333333
Santo Tirso,2Q 2020,945.9791638888889,10.395375427350428,10.013186813186813,313.4,3.4439560439560437
Santo Tirso,2Q 2021,1022.0190333333334,11.23097838827839,10.118681318681318,285.3,3.135164835164835
Santo Tirso,2Q 2022,993.3083416666667,10.915476282051282,10.802197802197803,265.3,2.9153846153846157
Santo Tirso,2Q 2023,1006.1539444444445,11.056636752136752,9.997802197802198,220.7,2.425274725274725
Santo Tirso,2Q 2024,994.8298333333333,10.93219597069597,10.724175824175823,284.4,3.125274725274725
Santo Tirso,3Q 2020,1070.7927527777779,11.63905166062802,9.622826086956522,71.7,0.7793478260869565
Santo Tirso,3Q 2021,1042.84705,11.33529402173913,9.101086956521739,122.9,1.3358695652173913
Santo Tirso,3Q 2022,1065.2143055555555,11.578416364734299,9.595652173913043,199.0,2.1630434782608696
Santo Tirso,3Q 2023,1042.9106055555555,11.335984842995169,9.607608695652173,184.2,2.002173913043478
Santo Tirso,3Q 2024,1029.6017527777778,11.191323399758454,9.330434782608695,122.80000000000001,1.3347826086956522
Santo Tirso,4Q 2019,528.1795083333333,5.7410816123188395,13.09891304347826,959.0,10.423913043478262
Santo Tirso,4Q 2020,571.4617833333333,6.211541123188406,12.332608695652173,534.4,5.808695652173912
Santo Tirso,4Q 2021,646.238425,7.024330706521739,11.873913043478263,333.4,3.6239130434782605
Santo Tirso,4Q 2022,479.79043333333334,5.215113405797101,13.73913043478261,1074.7,11.681521739130435
Santo Tirso,4Q 2023,531.8926611111111,5.781441968599034,12.427173913043477,810.9,8.814130434782609
Santo Tirso,4Q 2024,599.8645722222223,6.520267089371981,10.852173913043478,423.0,4.5978260869565215
Sardoal,1Q 2020,676.18885,7.430646703296703,12.307692307692308,203.4,2.235164835164835
Sardoal,1Q 2021,649.3696472222222,7.215218302469135,12.767777777777777,309.6,3.4400000000000004
Sardoal,1Q 2022,737.3529083333333,8.192810092592593,13.807777777777778,140.5,1.5611111111111111
Sardoal,1Q 2023,739.9152,8.22128,12.963333333333335,145.6,1.6177777777777778
Sardoal,1Q 2024,637.6473083333333,7.007113278388278,13.656043956043957,500.6,5.501098901098901
Sardoal,1Q 2025,616.8513611111111,6.853904012345679,11.408888888888889,576.4,6.404444444444445
Sardoal,2Q 2020,999.1110083333333,10.97924184981685,12.107692307692307,251.4,2.7626373626373626
Sardoal,2Q 2021,1033.1017527777778,11.352766514041514,12.032967032967033,176.2,1.936263736263736
Sardoal,2Q 2022,1039.1899916666666,11.419670238095238,13.440659340659339,113.3,1.245054945054945
Sardoal,2Q 2023,1061.6153166666666,11.66610238095238,12.679120879120878,152.1,1.6714285714285713
Sardoal,2Q 2024,1037.43295,11.400362087912086,12.984615384615383,144.4,1.586813186813187
Sardoal,3Q 2020,1092.1353444444444,11.871036352657004,12.745652173913042,72.3,0.7858695652173913
Sardoal,3Q 2021,1083.9481027777779,11.782044595410628,13.359782608695651,94.9,1.0315217391304348
